path,sizeBytes,ext,inServerRuntime,inElectronRuntime,category,lines,textReadable,runtimeSha256
frontend/node_modules/monaco-editor/esm/vs/editor/common/model.js,4734,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/bracketPairsTextModelPart/bracketPairsImpl.js,36726,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/bracketPairsTextModelPart/bracketPairsTree/ast.js,16491,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/bracketPairsTextModelPart/bracketPairsTree/beforeEditPositionMapper.js,5208,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/bracketPairsTextModelPart/bracketPairsTree/bracketPairsTree.js,17225,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/bracketPairsTextModelPart/bracketPairsTree/brackets.js,4703,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/bracketPairsTextModelPart/bracketPairsTree/combineTextEditInfos.js,5088,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/bracketPairsTextModelPart/bracketPairsTree/concat23Trees.js,7067,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/bracketPairsTextModelPart/bracketPairsTree/length.js,4195,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/bracketPairsTextModelPart/bracketPairsTree/nodeReader.js,5118,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/bracketPairsTextModelPart/bracketPairsTree/parser.js,5583,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/bracketPairsTextModelPart/bracketPairsTree/smallImmutableSet.js,3734,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/bracketPairsTextModelPart/bracketPairsTree/tokenizer.js,13587,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/bracketPairsTextModelPart/colorizedBracketPairsDecorationProvider.js,4565,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/bracketPairsTextModelPart/fixBrackets.js,3232,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/decorationProvider.js,11,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/editStack.js,14525,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/fixedArray.js,2205,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/guidesTextModelPart.js,20317,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/indentationGuesser.js,7767,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/intervalTree.js,35471,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/mirrorTextModel.js,5004,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/pieceTreeTextBuffer/pieceTreeBase.js,63311,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/pieceTreeTextBuffer/pieceTreeTextBuffer.js,21007,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/pieceTreeTextBuffer/pieceTreeTextBufferBuilder.js,5733,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/pieceTreeTextBuffer/rbTreeBase.js,10993,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/prefixSumComputer.js,7717,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/textModel.js,91573,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/textModelPart.js,768,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/textModelSearch.js,20741,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/textModelText.js,916,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/textModelTokens.js,18682,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/tokenizationTextModelPart.js,25926,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/tokens.js,3504,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/treeSitterTokens.js,3284,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/model/utils.js,1019,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/modelLineProjectionData.js,13157,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/editorBaseApi.js,1831,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/editorSimpleWorker.js,14963,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/editorWorker.js,519,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/editorWorkerHost.js,674,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/findSectionHeaders.js,3350,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/getIconClasses.js,4774,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/languageFeatureDebounce.js,5654,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/languageFeatures.js,528,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/languageFeaturesService.js,3555,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/languageService.js,4315,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/languagesAssociations.js,8556,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/languagesRegistry.js,9682,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/markerDecorations.js,529,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/markerDecorationsService.js,10657,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/model.js,505,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/modelService.js,22031,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/resolverService.js,161,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/semanticTokensDto.js,2784,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/semanticTokensProviderStyling.js,15112,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/semanticTokensStyling.js,537,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/semanticTokensStylingService.js,2692,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/textModelSync/textModelSync.impl.js,11259,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/textModelSync/textModelSync.protocol.js,363,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/textResourceConfiguration.js,289,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/treeSitterParserService.js,175,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/treeViewsDnd.js,852,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/treeViewsDndService.js,763,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/services/unicodeTextModelHighlighter.js,8970,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/standalone/standaloneEnums.js,47360,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/standaloneStrings.js,2407,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/textModelBracketPairs.js,1902,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/textModelEvents.js,6301,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/textModelGuides.js,1742,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/tokenizationRegistry.js,4157,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/tokenizationTextModelPart.js,363,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/tokens/contiguousMultilineTokens.js,781,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/tokens/contiguousMultilineTokensBuilder.js,640,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/tokens/contiguousTokensEditing.js,5109,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/tokens/contiguousTokensStore.js,8984,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/tokens/lineTokens.js,11630,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/tokens/sparseMultilineTokens.js,23931,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/tokens/sparseTokensStore.js,8518,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/viewEventHandler.js,6292,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/viewEvents.js,5494,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/viewLayout/lineDecorations.js,8202,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/viewLayout/linePart.js,931,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/viewLayout/linesLayout.js,31575,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/viewLayout/viewLayout.js,16037,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/viewLayout/viewLineRenderer.js,43141,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/viewLayout/viewLinesViewportData.js,1482,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/viewModel.js,4555,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/viewModel/glyphLanesModel.js,2136,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/viewModel/minimapTokensColorTracker.js,2290,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/viewModel/modelLineProjection.js,14925,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/viewModel/monospaceLineBreaksComputer.js,23030,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/viewModel/overviewZoneManager.js,5963,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/viewModel/viewContext.js,854,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/viewModel/viewModelDecorations.js,9180,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/viewModel/viewModelImpl.js,55654,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/viewModel/viewModelLines.js,51079,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/common/viewModelEventDispatcher.js,11682,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/anchorSelect/browser/anchorSelect.css,442,.css,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/anchorSelect/browser/anchorSelect.d.ts,10,.ts,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/anchorSelect/browser/anchorSelect.js,7608,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/bracketMatching/browser/bracketMatching.css,536,.css,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/bracketMatching/browser/bracketMatching.d.ts,10,.ts,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/bracketMatching/browser/bracketMatching.js,15823,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/caretOperations/browser/caretOperations.d.ts,10,.ts,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/caretOperations/browser/caretOperations.js,1949,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/caretOperations/browser/moveCaretCommand.js,2350,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/caretOperations/browser/transpose.d.ts,10,.ts,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/caretOperations/browser/transpose.js,3247,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/clipboard/browser/clipboard.d.ts,10,.ts,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/clipboard/browser/clipboard.js,12226,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/codeAction/browser/codeAction.js,12671,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/codeAction/browser/codeActionCommands.js,12239,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/codeAction/browser/codeActionContributions.d.ts,10,.ts,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/codeAction/browser/codeActionContributions.js,3109,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/codeAction/browser/codeActionController.js,18854,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/codeAction/browser/codeActionKeybindingResolver.js,4428,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/codeAction/browser/codeActionMenu.js,3784,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/codeAction/browser/codeActionModel.js,18407,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/codeAction/browser/lightBulbWidget.css,2077,.css,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/codeAction/browser/lightBulbWidget.js,20860,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/codeAction/common/types.js,5824,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/codelens/browser/codeLensCache.js,5091,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/codelens/browser/codelens.js,4263,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/codelens/browser/codelensController.d.ts,10,.ts,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/codelens/browser/codelensController.js,22658,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/codelens/browser/codelensWidget.css,1908,.css,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/codelens/browser/codelensWidget.js,10001,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/colorPicker/browser/color.js,5544,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/colorPicker/browser/colorContributions.d.ts,10,.ts,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/colorPicker/browser/colorContributions.js,2568,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/colorPicker/browser/colorDetector.js,11719,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/colorPicker/browser/colorHoverParticipant.js,11200,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/colorPicker/browser/colorPicker.css,4839,.css,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/colorPicker/browser/colorPickerModel.js,3078,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/colorPicker/browser/colorPickerWidget.js,16449,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/colorPicker/browser/defaultDocumentColorProvider.js,3480,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/colorPicker/browser/standaloneColorPickerActions.d.ts,10,.ts,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/colorPicker/browser/standaloneColorPickerActions.js,3900,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/colorPicker/browser/standaloneColorPickerWidget.js,12343,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/comment/browser/blockCommentCommand.js,7918,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/comment/browser/comment.d.ts,10,.ts,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/comment/browser/comment.js,6760,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/comment/browser/lineCommentCommand.js,16581,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/contextmenu/browser/contextmenu.d.ts,10,.ts,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/contextmenu/browser/contextmenu.js,16508,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/cursorUndo/browser/cursorUndo.d.ts,10,.ts,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/cursorUndo/browser/cursorUndo.js,5182,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/diffEditorBreadcrumbs/browser/contribution.d.ts,10,.ts,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/diffEditorBreadcrumbs/browser/contribution.js,3954,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/dnd/browser/dnd.css,1162,.css,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/dnd/browser/dnd.d.ts,10,.ts,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/dnd/browser/dnd.js,8873,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/dnd/browser/dragAndDropCommand.js,4478,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/documentSymbols/browser/documentSymbols.d.ts,10,.ts,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/documentSymbols/browser/documentSymbols.js,1333,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/documentSymbols/browser/outlineModel.js,10889,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/dropOrPasteInto/browser/copyPasteContribution.d.ts,10,.ts,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/dropOrPasteInto/browser/copyPasteContribution.js,3975,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/dropOrPasteInto/browser/copyPasteController.js,26367,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/dropOrPasteInto/browser/defaultProviders.js,9705,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/dropOrPasteInto/browser/dropIntoEditorContribution.d.ts,10,.ts,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/dropOrPasteInto/browser/dropIntoEditorContribution.js,2815,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/dropOrPasteInto/browser/dropIntoEditorController.js,9638,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/dropOrPasteInto/browser/edit.js,3010,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/dropOrPasteInto/browser/postEditWidget.css,855,.css,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/dropOrPasteInto/browser/postEditWidget.js,9503,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/editorState/browser/editorState.js,4535,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/editorState/browser/keybindingCancellation.js,3256,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/find/browser/findController.d.ts,10,.ts,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/find/browser/findController.js,42545,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/find/browser/findDecorations.js,13978,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/find/browser/findModel.js,23630,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/find/browser/findOptionsWidget.css,599,.css,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/find/browser/findOptionsWidget.js,5789,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/find/browser/findState.js,10232,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/find/browser/findWidget.css,7137,.css,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/find/browser/findWidget.js,54207,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/find/browser/replaceAllCommand.js,2328,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/find/browser/replacePattern.js,11117,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/folding/browser/folding.css,2143,.css,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/folding/browser/folding.d.ts,10,.ts,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/folding/browser/folding.js,52215,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/folding/browser/foldingDecorations.js,9524,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/folding/browser/foldingModel.js,23782,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/folding/browser/foldingRanges.js,14181,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/folding/browser/hiddenRangeModel.js,5196,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/folding/browser/indentRangeProvider.js,7366,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/folding/browser/syntaxRangeProvider.js,6983,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/fontZoom/browser/fontZoom.d.ts,10,.ts,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/fontZoom/browser/fontZoom.js,1903,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/format/browser/format.js,17866,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/format/browser/formatActions.d.ts,10,.ts,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/format/browser/formatActions.js,12961,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/format/browser/formattingEdit.js,2369,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/gotoError/browser/gotoError.d.ts,10,.ts,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/gotoError/browser/gotoError.js,12620,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/gotoError/browser/gotoErrorWidget.js,19091,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/gotoError/browser/markerNavigationService.js,8194,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/gotoError/browser/media/gotoErrorWidget.css,2020,.css,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/gotoSymbol/browser/goToCommands.d.ts,10,.ts,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/gotoSymbol/browser/goToCommands.js,32867,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/gotoSymbol/browser/goToSymbol.js,7729,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/gotoSymbol/browser/link/clickLinkGesture.js,7776,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/gotoSymbol/browser/link/goToDefinitionAtPosition.css,503,.css,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/gotoSymbol/browser/link/goToDefinitionAtPosition.d.ts,10,.ts,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/gotoSymbol/browser/link/goToDefinitionAtPosition.js,14090,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/gotoSymbol/browser/peek/referencesController.js,18168,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/gotoSymbol/browser/peek/referencesTree.js,8289,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/gotoSymbol/browser/peek/referencesWidget.css,2949,.css,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/gotoSymbol/browser/peek/referencesWidget.js,20522,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/gotoSymbol/browser/referencesModel.js,9296,.js,false,false,non-runtime,,false,
frontend/node_modules/monaco-editor/esm/vs/editor/contrib/gotoSymbol/browser/symbolNavigation.js,8204,.js,false,false,non-runtime,,false,
